"PROVINCE","DIVISION","DISTRICT","TEHSIL","ADMIN_UNIT","REGION","HOUSEHOLDS","LIGHT_ELECT","LIGHT_SOLAR","LIGHT_OTHERS","FUEL_GAS","FUEL_LPGCNG","FUEL_FIREWOOD","FUEL_OTHERS","SEP_KITCHEN","NO_KITCHEN"
"PUNJAB","MULTAN","KHANEWAL","JAHANIAN","TEHSIL","RURAL",52940,51698,352,890,13248,586,38615,491,25530,22849
"PUNJAB","MULTAN","KHANEWAL","JAHANIAN","TEHSIL","URBAN",8213,7990,59,164,6394,388,1194,237,6252,1207
"PUNJAB","MULTAN","KHANEWAL","KABIRWALA","TEHSIL","OVERALL",167410,158653,1700,7057,37684,1616,125368,2742,77959,72100
"PUNJAB","MULTAN","KHANEWAL","KABIRWALA","TEHSIL","RURAL",140146,131952,1473,6721,20473,543,116577,2553,60064,64490
"PUNJAB","MULTAN","KHANEWAL","KABIRWALA","TEHSIL","URBAN",27264,26701,227,336,17211,1073,8791,189,17895,7610
"PUNJAB","MULTAN","KHANEWAL","KHANEWAL","TEHSIL","OVERALL",152102,146810,1109,4183,38321,4970,105491,3320,87549,50469
"PUNJAB","MULTAN","KHANEWAL","KHANEWAL","TEHSIL","RURAL",101738,97364,775,3599,7467,873,91054,2344,51432,41050
"PUNJAB","MULTAN","KHANEWAL","KHANEWAL","TEHSIL","URBAN",50364,49446,334,584,30854,4097,14437,976,36117,9419
"PUNJAB","MULTAN","KHANEWAL","MIAN CHANNU","TEHSIL","OVERALL",145531,140167,1135,4229,31411,3992,106059,4069,66262,67012
"PUNJAB","MULTAN","KHANEWAL","MIAN CHANNU","TEHSIL","RURAL",115495,110574,948,3973,8972,1431,101153,3939,45639,60820
"PUNJAB","MULTAN","KHANEWAL","MIAN CHANNU","TEHSIL","URBAN",30036,29593,187,256,22439,2561,4906,130,20623,6192
"PUNJAB","SARGODHA","KHUSHAB","KHUSHAB","TEHSIL","OVERALL",132388,122285,4300,5803,36285,3376,87450,5277,94150,25161
"PUNJAB","SARGODHA","KHUSHAB","KHUSHAB","TEHSIL","RURAL",74820,66518,3532,4770,1425,736,67998,4661,49056,18262
"PUNJAB","SARGODHA","KHUSHAB","KHUSHAB","TEHSIL","URBAN",57568,55767,768,1033,34860,2640,19452,616,45094,6899
"PUNJAB","SARGODHA","KHUSHAB","NOOR PUR","TEHSIL","OVERALL",51109,39167,2227,9715,170,132,41778,9029,29761,15327
"PUNJAB","SARGODHA","KHUSHAB","NOOR PUR","TEHSIL","RURAL",47470,35578,2203,9689,147,65,38525,8733,27670,14383
"PUNJAB","SARGODHA","KHUSHAB","NOOR PUR","TEHSIL","URBAN",3639,3589,24,26,23,67,3253,296,2091,944
"PUNJAB","SARGODHA","KHUSHAB","NOWSHERA","TEHSIL","OVERALL",22280,21099,747,434,149,2451,19610,70,18269,2873
"PUNJAB","SARGODHA","KHUSHAB","NOWSHERA","TEHSIL","RURAL",19128,18046,725,357,128,1210,17739,51,15472,2702
"PUNJAB","SARGODHA","KHUSHAB","NOWSHERA","TEHSIL","URBAN",3152,3053,22,77,21,1241,1871,19,2797,171
"PUNJAB","SARGODHA","KHUSHAB","QUAIDABAD","TEHSIL","OVERALL",42527,38718,1865,1944,4233,991,35941,1362,31987,6630
"PUNJAB","SARGODHA","KHUSHAB","QUAIDABAD","TEHSIL","RURAL",39165,35460,1780,1925,3048,235,34524,1358,29013,6485
"PUNJAB","SARGODHA","KHUSHAB","QUAIDABAD","TEHSIL","URBAN",3362,3258,85,19,1185,756,1417,4,2974,145
"PUNJAB","LAHORE","LAHORE","LAHORE CANTT","TEHSIL","OVERALL",296525,290569,3568,2388,258510,14814,17249,5952,236368,13688
"PUNJAB","LAHORE","LAHORE","LAHORE CANTT","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","LAHORE CANTT","TEHSIL","URBAN",296525,290569,3568,2388,258510,14814,17249,5952,236368,13688
"PUNJAB","LAHORE","LAHORE","LAHORE CITY","TEHSIL","OVERALL",628597,617287,5944,5366,568801,31939,22097,5760,500848,40227
"PUNJAB","LAHORE","LAHORE","LAHORE CITY","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","LAHORE CITY","TEHSIL","URBAN",628597,617287,5944,5366,568801,31939,22097,5760,500848,40227
"PUNJAB","LAHORE","LAHORE","MODEL TOWN","TEHSIL","OVERALL",492344,481129,6300,4915,402171,49389,30514,10270,388412,40467
"PUNJAB","LAHORE","LAHORE","MODEL TOWN","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","MODEL TOWN","TEHSIL","URBAN",492344,481129,6300,4915,402171,49389,30514,10270,388412,40467
"PUNJAB","LAHORE","LAHORE","RAIWIND","TEHSIL","OVERALL",170679,166367,2347,1965,105359,22043,36799,6478,128506,22476
"PUNJAB","LAHORE","LAHORE","RAIWIND","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","RAIWIND","TEHSIL","URBAN",170679,166367,2347,1965,105359,22043,36799,6478,128506,22476
"PUNJAB","LAHORE","LAHORE","SHALIMAR","TEHSIL","OVERALL",422080,416699,3421,1960,365866,32208,17578,6428,351862,22449
"PUNJAB","LAHORE","LAHORE","SHALIMAR","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","SHALIMAR","TEHSIL","URBAN",422080,416699,3421,1960,365866,32208,17578,6428,351862,22449
"PUNJAB","DERA GHAZI KHAN","LAYYAH","CHOUBARA","TEHSIL","OVERALL",44032,23151,10036,10845,199,276,42952,605,23317,15403
"PUNJAB","DERA GHAZI KHAN","LAYYAH","CHOUBARA","TEHSIL","RURAL",35400,17680,8739,8981,146,158,34586,510,18039,12939
"PUNJAB","DERA GHAZI KHAN","LAYYAH","CHOUBARA","TEHSIL","URBAN",8632,5471,1297,1864,53,118,8366,95,5278,2464
"PUNJAB","DERA GHAZI KHAN","LAYYAH","KAROR LAL ESAN","TEHSIL","OVERALL",109766,99583,3271,6912,625,5471,99294,4376,54433,40402
"PUNJAB","DERA GHAZI KHAN","LAYYAH","KAROR LAL ESAN","TEHSIL","RURAL",95119,85367,3129,6623,453,823,89649,4194,44300,36860
"PUNJAB","DERA GHAZI KHAN","LAYYAH","KAROR LAL ESAN","TEHSIL","URBAN",14647,14216,142,289,172,4648,9645,182,10133,3542
"PUNJAB","DERA GHAZI KHAN","LAYYAH","LAYYAH","TEHSIL","OVERALL",187333,168781,7044,11508,19605,9220,155128,3380,94488,65013
"PUNJAB","DERA GHAZI KHAN","LAYYAH","LAYYAH","TEHSIL","RURAL",146807,129096,6724,10987,4789,1808,137024,3186,64795,58531
"PUNJAB","DERA GHAZI KHAN","LAYYAH","LAYYAH","TEHSIL","URBAN",40526,39685,320,521,14816,7412,18104,194,29693,6482
"PUNJAB","MULTAN","LODHRAN","DUNYAPUR","TEHSIL","OVERALL",91308,86694,636,3978,7879,1025,79186,3218,41397,39876
"PUNJAB","MULTAN","LODHRAN","DUNYAPUR","TEHSIL","RURAL",82769,78305,582,3882,2812,487,76363,3107,35792,37830
"PUNJAB","MULTAN","LODHRAN","DUNYAPUR","TEHSIL","URBAN",8539,8389,54,96,5067,538,2823,111,5605,2046
"PUNJAB","MULTAN","LODHRAN","KAHROR PACCA","TEHSIL","OVERALL",104524,100076,756,3692,7886,2507,76306,17825,37184,44997
"PUNJAB","MULTAN","LODHRAN","KAHROR PACCA","TEHSIL","RURAL",80122,75944,681,3497,1451,279,61942,16450,27091,36118
"PUNJAB","MULTAN","LODHRAN","KAHROR PACCA","TEHSIL","URBAN",24402,24132,75,195,6435,2228,14364,1375,10093,8879
"PUNJAB","MULTAN","LODHRAN","LODHRAN","TEHSIL","OVERALL",128034,122524,1197,4313,19142,2609,96390,9893,62207,54514
"PUNJAB","MULTAN","LODHRAN","LODHRAN","TEHSIL","RURAL",104162,98970,1051,4141,3692,581,90555,9334,44631,51178
"PUNJAB","MULTAN","LODHRAN","LODHRAN","TEHSIL","URBAN",23872,23554,146,172,15450,2028,5835,559,17576,3336
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MALAKWAL","TEHSIL","OVERALL",68852,67621,412,819,24189,2201,41956,506,49146,13481
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MALAKWAL","TEHSIL","RURAL",60096,59069,332,695,16754,1796,41184,362,42199,12182
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MALAKWAL","TEHSIL","URBAN",8756,8552,80,124,7435,405,772,144,6947,1299
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MANDI BAHAUDDIN","TEHSIL","OVERALL",117780,115462,841,1477,50214,14518,50788,2260,93375,14863
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MANDI BAHAUDDIN","TEHSIL","RURAL",80977,79453,565,959,23313,9243,46620,1801,62909,11711
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MANDI BAHAUDDIN","TEHSIL","URBAN",36803,36009,276,518,26901,5275,4168,459,30466,3152
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","PHALIA","TEHSIL","OVERALL",99357,97324,836,1197,26517,9199,61829,1812,74887,16986
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","PHALIA","TEHSIL","RURAL",89499,87618,779,1102,18588,8493,60650,1768,66056,16353
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","PHALIA","TEHSIL","URBAN",9858,9706,57,95,7929,706,1179,44,8831,633
"PUNJAB","SARGODHA","MIANWALI","ISAKHEL","TEHSIL","OVERALL",66271,58921,4127,3223,3013,504,60914,1840,40633,14613
"PUNJAB","SARGODHA","MIANWALI","ISAKHEL","TEHSIL","RURAL",50370,43559,3915,2896,260,112,48818,1180,29216,11990
"PUNJAB","SARGODHA","MIANWALI","ISAKHEL","TEHSIL","URBAN",15901,15362,212,327,2753,392,12096,660,11417,2623
"PUNJAB","SARGODHA","MIANWALI","MIANWALI","TEHSIL","OVERALL",154194,144500,4446,5248,25139,3722,116476,8857,109326,18803
"PUNJAB","SARGODHA","MIANWALI","MIANWALI","TEHSIL","RURAL",123792,114546,4222,5024,4145,2024,109124,8499,87225,16859
"PUNJAB","SARGODHA","MIANWALI","MIANWALI","TEHSIL","URBAN",30402,29954,224,224,20994,1698,7352,358,22101,1944
"PUNJAB","SARGODHA","MIANWALI","PIPLAN","TEHSIL","OVERALL",75874,67480,2971,5423,12749,1018,60342,1765,48330,16604
"PUNJAB","SARGODHA","MIANWALI","PIPLAN","TEHSIL","RURAL",58031,50211,2745,5075,5984,608,49905,1534,34605,14865
"PUNJAB","SARGODHA","MIANWALI","PIPLAN","TEHSIL","URBAN",17843,17269,226,348,6765,410,10437,231,13725,1739
"PUNJAB","MULTAN","MULTAN","JALALPUR PIRWALA","TEHSIL","OVERALL",104883,98378,620,5885,11780,382,89559,3162,29689,64407
"PUNJAB","MULTAN","MULTAN","JALALPUR PIRWALA","TEHSIL","RURAL",89879,84085,492,5302,3434,124,83485,2836,21745,58799
"PUNJAB","MULTAN","MULTAN","JALALPUR PIRWALA","TEHSIL","URBAN",15004,14293,128,583,8346,258,6074,326,7944,5608
"PUNJAB","MULTAN","MULTAN","MULTAN CITY","TEHSIL","OVERALL",416791,410605,2912,3274,320594,31221,57977,6999,294872,75809
"PUNJAB","MULTAN","MULTAN","MULTAN CITY","TEHSIL","RURAL",63726,62394,438,894,32439,7676,21453,2158,40646,17490
"PUNJAB","MULTAN","MULTAN","MULTAN CITY","TEHSIL","URBAN",353065,348211,2474,2380,288155,23545,36524,4841,254226,58319
"PUNJAB","MULTAN","MULTAN","MULTAN SADDAR","TEHSIL","OVERALL",250073,244461,1472,4140,59311,5953,175684,9125,111570,107680
"PUNJAB","MULTAN","MULTAN","MULTAN SADDAR","TEHSIL","RURAL",235016,229573,1399,4044,46453,5650,173855,9058,100796,105709
"PUNJAB","MULTAN","MULTAN","MULTAN SADDAR","TEHSIL","URBAN",15057,14888,73,96,12858,303,1829,67,10774,1971
"PUNJAB","MULTAN","MULTAN","SHUJABAD","TEHSIL","OVERALL",114645,110501,637,3507,16019,858,90825,6943,40757,57750
"PUNJAB","MULTAN","MULTAN","SHUJABAD","TEHSIL","RURAL",88127,84698,530,2899,3495,390,78369,5873,27388,48489
"PUNJAB","MULTAN","MULTAN","SHUJABAD","TEHSIL","URBAN",26518,25803,107,608,12524,468,12456,1070,13369,9261
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","ALIPUR","TEHSIL","OVERALL",110102,92906,5418,11778,3585,3057,99026,4434,39085,59310
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","ALIPUR","TEHSIL","RURAL",84074,68115,5265,10694,339,222,79819,3694,25407,49336
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","ALIPUR","TEHSIL","URBAN",26028,24791,153,1084,3246,2835,19207,740,13678,9974
NA,NA,"MUZAFFARGARH","CHOWK SARWAR SHAHEED","TEHSIL","OVERALL",66170,54687,2884,8599,2276,1347,61944,603,35034,22042
NA,NA,"MUZAFFARGARH","CHOWK SARWAR SHAHEED","TEHSIL","RURAL",55566,44401,2779,8386,213,133,54684,536,27296,20038
NA,NA,"MUZAFFARGARH","CHOWK SARWAR SHAHEED","TEHSIL","URBAN",10604,10286,105,213,2063,1214,7260,67,7738,2004
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","JATOI","TEHSIL","OVERALL",137645,124652,1737,11256,6052,795,121357,9441,43634,76943
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","JATOI","TEHSIL","RURAL",101586,89460,1572,10554,499,347,92296,8444,28527,60971
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","JATOI","TEHSIL","URBAN",36059,35192,165,702,5553,448,29061,997,15107,15972
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","KOT ADDU","TEHSIL","OVERALL",185342,177312,2283,5747,24419,2484,150200,8239,83178,74943
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","KOT ADDU","TEHSIL","RURAL",146836,139296,2111,5429,5955,867,132567,7447,61100,65434
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","KOT ADDU","TEHSIL","URBAN",38506,38016,172,318,18464,1617,17633,792,22078,9509
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","MUZAFFARGARH","TEHSIL","OVERALL",305179,283202,4317,17660,50884,2054,237620,14621,127923,133999
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","MUZAFFARGARH","TEHSIL","RURAL",264551,243294,4064,17193,18832,1308,230268,14143,97124,128475
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","MUZAFFARGARH","TEHSIL","URBAN",40628,39908,253,467,32052,746,7352,478,30799,5524
"PUNJAB","LAHORE","NANKANA SAHIB","NANKANA SAHIB","TEHSIL","OVERALL",160419,157608,1114,1697,47290,3859,83832,25438,83574,60556
"PUNJAB","LAHORE","NANKANA SAHIB","NANKANA SAHIB","TEHSIL","RURAL",139908,137247,1034,1627,29094,3275,82232,25307,68685,57119
"PUNJAB","LAHORE","NANKANA SAHIB","NANKANA SAHIB","TEHSIL","URBAN",20511,20361,80,70,18196,584,1600,131,14889,3437
"PUNJAB","LAHORE","NANKANA SAHIB","SANGLA HILL","TEHSIL","OVERALL",41181,40541,246,394,21181,1980,17663,357,24522,11526
"PUNJAB","LAHORE","NANKANA SAHIB","SANGLA HILL","TEHSIL","RURAL",25087,24735,176,176,9662,685,14495,245,14466,7316
"PUNJAB","LAHORE","NANKANA SAHIB","SANGLA HILL","TEHSIL","URBAN",16094,15806,70,218,11519,1295,3168,112,10056,4210
"PUNJAB","LAHORE","NANKANA SAHIB","SHAH KOT","TEHSIL","OVERALL",45356,44037,693,626,28405,1548,14938,465,32176,9787
"PUNJAB","LAHORE","NANKANA SAHIB","SHAH KOT","TEHSIL","RURAL",31174,30339,429,406,20302,307,10237,328,21856,7100
"PUNJAB","LAHORE","NANKANA SAHIB","SHAH KOT","TEHSIL","URBAN",14182,13698,264,220,8103,1241,4701,137,10320,2687
"PUNJAB","GUJRANWALA","NAROWAL","NAROWAL","TEHSIL","OVERALL",100371,99262,710,399,16533,10478,34062,39298,73026,17285
"PUNJAB","GUJRANWALA","NAROWAL","NAROWAL","TEHSIL","RURAL",73856,73017,491,348,661,4934,29962,38299,50807,15964
"PUNJAB","GUJRANWALA","NAROWAL","NAROWAL","TEHSIL","URBAN",26515,26245,219,51,15872,5544,4100,999,22219,1321
"PUNJAB","GUJRANWALA","NAROWAL","SHAKARGARH","TEHSIL","OVERALL",108734,107248,892,594,14847,5708,67935,20244,86664,14980
"PUNJAB","GUJRANWALA","NAROWAL","SHAKARGARH","TEHSIL","RURAL",89118,88002,665,451,734,4168,64442,19774,68525,14413
"PUNJAB","GUJRANWALA","NAROWAL","SHAKARGARH","TEHSIL","URBAN",19616,19246,227,143,14113,1540,3493,470,18139,567
"PUNJAB","GUJRANWALA","NAROWAL","ZAFARWAL","TEHSIL","OVERALL",72431,71622,493,316,7804,3162,38543,22922,54303,12590
"PUNJAB","GUJRANWALA","NAROWAL","ZAFARWAL","TEHSIL","RURAL",64256,63523,449,284,879,2436,38254,22687,47271,12100
"PUNJAB","GUJRANWALA","NAROWAL","ZAFARWAL","TEHSIL","URBAN",8175,8099,44,32,6925,726,289,235,7032,490
"PUNJAB","SAHIWAL","OKARA","DEPALPUR","TEHSIL","OVERALL",254479,246790,2488,5201,77004,4231,127786,45458,116328,118072
"PUNJAB","SAHIWAL","OKARA","DEPALPUR","TEHSIL","RURAL",179234,172761,1924,4549,29622,1510,105485,42617,71419,93538
"PUNJAB","SAHIWAL","OKARA","DEPALPUR","TEHSIL","URBAN",75245,74029,564,652,47382,2721,22301,2841,44909,24534
"PUNJAB","SAHIWAL","OKARA","OKARA","TEHSIL","OVERALL",216075,210598,1652,3825,93030,5370,104969,12706,124107,66143
"PUNJAB","SAHIWAL","OKARA","OKARA","TEHSIL","RURAL",117278,113660,769,2849,14511,872,90646,11249,53201,51560
"PUNJAB","SAHIWAL","OKARA","OKARA","TEHSIL","URBAN",98797,96938,883,976,78519,4498,14323,1457,70906,14583
"PUNJAB","SAHIWAL","OKARA","RENALA KHURD","TEHSIL","OVERALL",79170,77681,549,940,29301,1895,43475,4499,42854,27253
"PUNJAB","SAHIWAL","OKARA","RENALA KHURD","TEHSIL","RURAL",64134,62844,452,838,17252,946,41480,4456,31482,25326
"PUNJAB","SAHIWAL","OKARA","RENALA KHURD","TEHSIL","URBAN",15036,14837,97,102,12049,949,1995,43,11372,1927
"PUNJAB","SAHIWAL","PAKPATTAN","ARIF WALA","TEHSIL","OVERALL",160886,156158,1108,3620,10293,9413,115515,25665,57803,89962
"PUNJAB","SAHIWAL","PAKPATTAN","ARIF WALA","TEHSIL","RURAL",127151,123036,856,3259,1311,2883,99097,23860,40376,77236
"PUNJAB","SAHIWAL","PAKPATTAN","ARIF WALA","TEHSIL","URBAN",33735,33122,252,361,8982,6530,16418,1805,17427,12726
"PUNJAB","SAHIWAL","PAKPATTAN","PAKPATTAN","TEHSIL","OVERALL",183660,176967,1245,5448,22457,5308,109116,46779,67489,98953
"PUNJAB","SAHIWAL","PAKPATTAN","PAKPATTAN","TEHSIL","RURAL",140265,134240,1050,4975,1147,1344,95051,42723,42217,85330
"PUNJAB","SAHIWAL","PAKPATTAN","PAKPATTAN","TEHSIL","URBAN",43395,42727,195,473,21310,3964,14065,4056,25272,13623
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","KHANPUR","TEHSIL","OVERALL",170828,157484,2679,10665,28740,4076,126409,11603,73415,82729
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","KHANPUR","TEHSIL","RURAL",122933,111152,2267,9514,5193,514,107097,10129,44632,67922
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","KHANPUR","TEHSIL","URBAN",47895,46332,412,1151,23547,3562,19312,1474,28783,14807
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","LIAQUAT PUR","TEHSIL","OVERALL",177831,160062,3708,14061,17116,1259,150539,8917,69177,97964
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","LIAQUAT PUR","TEHSIL","RURAL",162235,144813,3645,13777,9000,498,144586,8151,59837,92827
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","LIAQUAT PUR","TEHSIL","URBAN",15596,15249,63,284,8116,761,5953,766,9340,5137
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","RAHIM YAR KHAN","TEHSIL","OVERALL",266856,244602,4367,17887,71222,8044,181720,5870,138052,105363
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","RAHIM YAR KHAN","TEHSIL","RURAL",172658,152137,3686,16835,5449,1071,161075,5063,69801,87538
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","RAHIM YAR KHAN","TEHSIL","URBAN",94198,92465,681,1052,65773,6973,20645,807,68251,17825
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","SADIQABAD","TEHSIL","OVERALL",211427,185667,7175,18585,51328,3193,148429,8477,89092,97429
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","SADIQABAD","TEHSIL","RURAL",159256,134644,6659,17953,14679,748,135620,8209,55132,84628
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","SADIQABAD","TEHSIL","URBAN",52171,51023,516,632,36649,2445,12809,268,33960,12801
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","DE-EXCLUDED_AREA","OVERALL",6438,72,550,5816,17,5,5879,537,446,5558
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","DE-EXCLUDED_AREA","RURAL",6438,72,550,5816,17,5,5879,537,446,5558
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","DE-EXCLUDED_AREA","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","JAMPUR","TEHSIL","OVERALL",150958,87434,20682,42842,881,8411,134274,7392,56429,66052
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","JAMPUR","TEHSIL","RURAL",105245,50458,17724,37063,515,469,98279,5982,32773,52131
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","JAMPUR","TEHSIL","URBAN",45713,36976,2958,5779,366,7942,35995,1410,23656,13921
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","TEHSIL","OVERALL",129625,85871,11921,31833,707,9261,114883,4774,47529,66660
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","TEHSIL","RURAL",81728,44762,9594,27372,236,505,77872,3115,22809,49295
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","TEHSIL","URBAN",47897,41109,2327,4461,471,8756,37011,1659,24720,17365
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","ROJHAN","TEHSIL","OVERALL",66995,29832,7200,29963,2311,89,55897,8698,17438,35250
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","ROJHAN","TEHSIL","RURAL",64094,27040,7192,29862,367,67,55007,8653,16385,34935
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","ROJHAN","TEHSIL","URBAN",2901,2792,8,101,1944,22,890,45,1053,315
"PUNJAB","RAWALPINDI","RAWALPINDI","GUJAR KHAN","TEHSIL","OVERALL",130608,127831,1356,1421,67053,9030,52637,1888,114425,5592
"PUNJAB","RAWALPINDI","RAWALPINDI","GUJAR KHAN","TEHSIL","RURAL",109488,107012,1184,1292,48343,8108,51534,1503,95861,5066
"PUNJAB","RAWALPINDI","RAWALPINDI","GUJAR KHAN","TEHSIL","URBAN",21120,20819,172,129,18710,922,1103,385,18564,526
"PUNJAB","RAWALPINDI","RAWALPINDI","KAHUTA","TEHSIL","OVERALL",43648,43059,188,401,19975,1522,21953,198,38378,3045
"PUNJAB","RAWALPINDI","RAWALPINDI","KAHUTA","TEHSIL","RURAL",29920,29450,133,337,7268,935,21608,109,25695,2742
"PUNJAB","RAWALPINDI","RAWALPINDI","KAHUTA","TEHSIL","URBAN",13728,13609,55,64,12707,587,345,89,12683,303
NA,NA,"RAWALPINDI","KALLAR SAYADDAN","TEHSIL","OVERALL",41620,40954,221,445,5835,7048,28198,539,37109,3062
NA,NA,"RAWALPINDI","KALLAR SAYADDAN","TEHSIL","RURAL",31447,30929,192,326,2360,5231,23709,147,27814,2625
NA,NA,"RAWALPINDI","KALLAR SAYADDAN","TEHSIL","URBAN",10173,10025,29,119,3475,1817,4489,392,9295,437
"PUNJAB","RAWALPINDI","RAWALPINDI","KOTLI SATTIAN","TEHSIL","OVERALL",20907,20459,92,356,143,88,20608,68,16022,3731
"PUNJAB","RAWALPINDI","RAWALPINDI","KOTLI SATTIAN","TEHSIL","RURAL",16637,16279,74,284,128,54,16395,60,12881,2894
"PUNJAB","RAWALPINDI","RAWALPINDI","KOTLI SATTIAN","TEHSIL","URBAN",4270,4180,18,72,15,34,4213,8,3141,837
"PUNJAB","RAWALPINDI","RAWALPINDI","MURREE","TEHSIL","OVERALL",45280,44714,179,387,13653,2188,29282,157,32948,9373
"PUNJAB","RAWALPINDI","RAWALPINDI","MURREE","TEHSIL","RURAL",41198,40649,167,382,10009,2117,28927,145,30113,8958
"PUNJAB","RAWALPINDI","RAWALPINDI","MURREE","TEHSIL","URBAN",4082,4065,12,5,3644,71,355,12,2835,415
"PUNJAB","RAWALPINDI","RAWALPINDI","RAWALPINDI","TEHSIL","OVERALL",589748,581003,5472,3273,480969,46651,57796,4332,508828,17076
"PUNJAB","RAWALPINDI","RAWALPINDI","RAWALPINDI","TEHSIL","RURAL",62208,60774,782,652,11329,6106,44306,467,55503,3382
"PUNJAB","RAWALPINDI","RAWALPINDI","RAWALPINDI","TEHSIL","URBAN",527540,520229,4690,2621,469640,40545,13490,3865,453325,13694
"PUNJAB","RAWALPINDI","RAWALPINDI","TAXILA","TEHSIL","OVERALL",126189,124325,1357,507,111661,6834,7033,661,112657,2029
"PUNJAB","RAWALPINDI","RAWALPINDI","TAXILA","TEHSIL","RURAL",34364,33594,464,306,25331,3189,5451,393,30530,1047
"PUNJAB","RAWALPINDI","RAWALPINDI","TAXILA","TEHSIL","URBAN",91825,90731,893,201,86330,3645,1582,268,82127,982
"PUNJAB","SAHIWAL","SAHIWAL","CHICHAWATNI","TEHSIL","OVERALL",176270,170418,1420,4432,32176,4695,134456,4943,98023,66799
"PUNJAB","SAHIWAL","SAHIWAL","CHICHAWATNI","TEHSIL","RURAL",158484,152831,1296,4357,17277,3467,132868,4872,84572,64164
"PUNJAB","SAHIWAL","SAHIWAL","CHICHAWATNI","TEHSIL","URBAN",17786,17587,124,75,14899,1228,1588,71,13451,2635
"PUNJAB","SAHIWAL","SAHIWAL","SAHIWAL","TEHSIL","OVERALL",270336,260187,2471,7678,68799,19196,172093,10248,149195,94509
"PUNJAB","SAHIWAL","SAHIWAL","SAHIWAL","TEHSIL","RURAL",165964,158059,1443,6462,3265,4881,148463,9355,76015,75405
"PUNJAB","SAHIWAL","SAHIWAL","SAHIWAL","TEHSIL","URBAN",104372,102128,1028,1216,65534,14315,23630,893,73180,19104
"PUNJAB","SARGODHA","SARGODHA","BHALWAL","TEHSIL","OVERALL",67654,66049,516,1089,42318,1025,23950,361,48472,9189
"PUNJAB","SARGODHA","SARGODHA","BHALWAL","TEHSIL","RURAL",41882,40662,375,845,20789,200,20647,246,29436,6058
