"PROVINCE","DIVISION","DISTRICT","TEHSIL","ADMIN_UNIT","REGION","HOUSEHOLDS","DRINK_WTR_IMPROVE","DRINK_WTR_INSIDE","DRINK_WTR_OUTSIDE","DRINK_WTR_TAP","DRINK_WTR_MOTOR","DRINK_WTR_WELL","DRINK_WTR_FILTER","DRINK_WTR_BOTTLE","DRINK_WTR_OTHER"
"PUNJAB","MULTAN","KHANEWAL","KHANEWAL","TEHSIL","URBAN",50364,49710,42112,8252,2204,40125,127,7051,206,651
"PUNJAB","MULTAN","KHANEWAL","MIAN CHANNU","TEHSIL","OVERALL",145531,143610,132866,12665,12017,124206,372,6423,150,2363
"PUNJAB","MULTAN","KHANEWAL","MIAN CHANNU","TEHSIL","RURAL",115495,113780,105668,9827,10826,98108,311,4031,65,2154
"PUNJAB","MULTAN","KHANEWAL","MIAN CHANNU","TEHSIL","URBAN",30036,29830,27198,2838,1191,26098,61,2392,85,209
"PUNJAB","SARGODHA","KHUSHAB","KHUSHAB","TEHSIL","OVERALL",132388,124823,82038,50350,53089,62862,961,3150,331,11995
"PUNJAB","SARGODHA","KHUSHAB","KHUSHAB","TEHSIL","RURAL",74820,68061,48564,26256,32025,33816,887,989,57,7046
"PUNJAB","SARGODHA","KHUSHAB","KHUSHAB","TEHSIL","URBAN",57568,56762,33474,24094,21064,29046,74,2161,274,4949
"PUNJAB","SARGODHA","KHUSHAB","NOOR PUR","TEHSIL","OVERALL",51109,50533,32954,18155,5560,41805,62,112,7,3563
"PUNJAB","SARGODHA","KHUSHAB","NOOR PUR","TEHSIL","RURAL",47470,46918,31283,16187,5138,39118,55,64,5,3090
"PUNJAB","SARGODHA","KHUSHAB","NOOR PUR","TEHSIL","URBAN",3639,3615,1671,1968,422,2687,7,48,2,473
"PUNJAB","SARGODHA","KHUSHAB","NOWSHERA","TEHSIL","OVERALL",22280,21157,11982,10298,7530,12890,715,17,23,1105
"PUNJAB","SARGODHA","KHUSHAB","NOWSHERA","TEHSIL","RURAL",19128,18030,9481,9647,7156,10150,706,14,22,1080
"PUNJAB","SARGODHA","KHUSHAB","NOWSHERA","TEHSIL","URBAN",3152,3127,2501,651,374,2740,9,3,1,25
"PUNJAB","SARGODHA","KHUSHAB","QUAIDABAD","TEHSIL","OVERALL",42527,38818,29704,12823,16984,18152,263,49,118,6961
"PUNJAB","SARGODHA","KHUSHAB","QUAIDABAD","TEHSIL","RURAL",39165,35509,28258,10907,16767,16748,261,23,117,5249
"PUNJAB","SARGODHA","KHUSHAB","QUAIDABAD","TEHSIL","URBAN",3362,3309,1446,1916,217,1404,2,26,1,1712
"PUNJAB","LAHORE","LAHORE","LAHORE CANTT","TEHSIL","OVERALL",296525,291788,160176,136349,100336,83087,812,92009,15161,5120
"PUNJAB","LAHORE","LAHORE","LAHORE CANTT","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","LAHORE CANTT","TEHSIL","URBAN",296525,291788,160176,136349,100336,83087,812,92009,15161,5120
"PUNJAB","LAHORE","LAHORE","LAHORE CITY","TEHSIL","OVERALL",628597,620606,426948,201649,317420,144489,1072,146867,10791,7958
"PUNJAB","LAHORE","LAHORE","LAHORE CITY","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","LAHORE CITY","TEHSIL","URBAN",628597,620606,426948,201649,317420,144489,1072,146867,10791,7958
"PUNJAB","LAHORE","LAHORE","MODEL TOWN","TEHSIL","OVERALL",492344,481331,325647,166697,174416,185745,2021,101112,17658,11392
"PUNJAB","LAHORE","LAHORE","MODEL TOWN","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","MODEL TOWN","TEHSIL","URBAN",492344,481331,325647,166697,174416,185745,2021,101112,17658,11392
"PUNJAB","LAHORE","LAHORE","RAIWIND","TEHSIL","OVERALL",170679,161027,93983,76696,36610,78928,913,40177,3862,10189
"PUNJAB","LAHORE","LAHORE","RAIWIND","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","RAIWIND","TEHSIL","URBAN",170679,161027,93983,76696,36610,78928,913,40177,3862,10189
"PUNJAB","LAHORE","LAHORE","SHALIMAR","TEHSIL","OVERALL",422080,415825,277916,144164,190859,109876,2079,108781,4004,6481
"PUNJAB","LAHORE","LAHORE","SHALIMAR","TEHSIL","RURAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","LAHORE","LAHORE","SHALIMAR","TEHSIL","URBAN",422080,415825,277916,144164,190859,109876,2079,108781,4004,6481
"PUNJAB","DERA GHAZI KHAN","LAYYAH","CHOUBARA","TEHSIL","OVERALL",44032,43471,37338,6694,17389,25585,71,364,12,611
"PUNJAB","DERA GHAZI KHAN","LAYYAH","CHOUBARA","TEHSIL","RURAL",35400,34954,29324,6076,14884,19785,49,172,12,498
"PUNJAB","DERA GHAZI KHAN","LAYYAH","CHOUBARA","TEHSIL","URBAN",8632,8517,8014,618,2505,5800,22,192,NA,113
"PUNJAB","DERA GHAZI KHAN","LAYYAH","KAROR LAL ESAN","TEHSIL","OVERALL",109766,107443,101764,8002,16532,88683,229,352,129,3841
"PUNJAB","DERA GHAZI KHAN","LAYYAH","KAROR LAL ESAN","TEHSIL","RURAL",95119,94168,91001,4118,14260,79391,198,216,2,1052
"PUNJAB","DERA GHAZI KHAN","LAYYAH","KAROR LAL ESAN","TEHSIL","URBAN",14647,13275,10763,3884,2272,9292,31,136,127,2789
"PUNJAB","DERA GHAZI KHAN","LAYYAH","LAYYAH","TEHSIL","OVERALL",187333,185449,180644,6689,60080,122890,323,544,56,3440
"PUNJAB","DERA GHAZI KHAN","LAYYAH","LAYYAH","TEHSIL","RURAL",146807,145557,143655,3152,54852,90258,254,14,35,1394
"PUNJAB","DERA GHAZI KHAN","LAYYAH","LAYYAH","TEHSIL","URBAN",40526,39892,36989,3537,5228,32632,69,530,21,2046
"PUNJAB","MULTAN","LODHRAN","DUNYAPUR","TEHSIL","OVERALL",91308,85731,48356,42952,30176,35897,1158,15538,132,8407
"PUNJAB","MULTAN","LODHRAN","DUNYAPUR","TEHSIL","RURAL",82769,77231,44414,38355,27773,33389,1123,12043,104,8337
"PUNJAB","MULTAN","LODHRAN","DUNYAPUR","TEHSIL","URBAN",8539,8500,3942,4597,2403,2508,35,3495,28,70
"PUNJAB","MULTAN","LODHRAN","KAHROR PACCA","TEHSIL","OVERALL",104524,102141,99330,5194,8159,92083,340,1601,36,2305
"PUNJAB","MULTAN","LODHRAN","KAHROR PACCA","TEHSIL","RURAL",80122,78051,76695,3427,6674,70732,297,402,22,1995
"PUNJAB","MULTAN","LODHRAN","KAHROR PACCA","TEHSIL","URBAN",24402,24090,22635,1767,1485,21351,43,1199,14,310
"PUNJAB","MULTAN","LODHRAN","LODHRAN","TEHSIL","OVERALL",128034,124690,104206,23828,14273,96714,686,7312,2181,6868
"PUNJAB","MULTAN","LODHRAN","LODHRAN","TEHSIL","RURAL",104162,101097,84231,19931,12662,78527,353,4029,2041,6550
"PUNJAB","MULTAN","LODHRAN","LODHRAN","TEHSIL","URBAN",23872,23593,19975,3897,1611,18187,333,3283,140,318
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MALAKWAL","TEHSIL","OVERALL",68852,67797,49060,19792,22198,39994,94,5481,39,1046
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MALAKWAL","TEHSIL","RURAL",60096,59110,43438,16658,20312,33801,69,4914,17,983
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MALAKWAL","TEHSIL","URBAN",8756,8687,5622,3134,1886,6193,25,567,22,63
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MANDI BAHAUDDIN","TEHSIL","OVERALL",117780,114107,64638,53142,27316,52417,285,33717,201,3844
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MANDI BAHAUDDIN","TEHSIL","RURAL",80977,78242,52342,28635,24063,39330,254,14379,94,2857
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","MANDI BAHAUDDIN","TEHSIL","URBAN",36803,35865,12296,24507,3253,13087,31,19338,107,987
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","PHALIA","TEHSIL","OVERALL",99357,98825,51797,47560,27383,67029,189,4218,11,527
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","PHALIA","TEHSIL","RURAL",89499,88992,46805,42694,25802,59263,164,3764,8,498
"PUNJAB","GUJRANWALA","MANDI BAHAUDDIN","PHALIA","TEHSIL","URBAN",9858,9833,4992,4866,1581,7766,25,454,3,29
"PUNJAB","SARGODHA","MIANWALI","ISAKHEL","TEHSIL","OVERALL",66271,57557,42435,23836,28243,24057,4312,524,211,8924
"PUNJAB","SARGODHA","MIANWALI","ISAKHEL","TEHSIL","RURAL",50370,42592,29937,20433,20737,17402,4110,50,204,7867
"PUNJAB","SARGODHA","MIANWALI","ISAKHEL","TEHSIL","URBAN",15901,14965,12498,3403,7506,6655,202,474,7,1057
"PUNJAB","SARGODHA","MIANWALI","MIANWALI","TEHSIL","OVERALL",154194,146914,135001,19193,42604,102394,1465,481,19,7231
"PUNJAB","SARGODHA","MIANWALI","MIANWALI","TEHSIL","RURAL",123792,117081,105114,18678,38342,76896,1412,460,15,6667
"PUNJAB","SARGODHA","MIANWALI","MIANWALI","TEHSIL","URBAN",30402,29833,29887,515,4262,25498,53,21,4,564
"PUNJAB","SARGODHA","MIANWALI","PIPLAN","TEHSIL","OVERALL",75874,73945,72626,3248,17890,55277,140,638,2,1927
"PUNJAB","SARGODHA","MIANWALI","PIPLAN","TEHSIL","RURAL",58031,56215,55031,3000,14832,40627,117,638,2,1815
"PUNJAB","SARGODHA","MIANWALI","PIPLAN","TEHSIL","URBAN",17843,17730,17595,248,3058,14650,23,NA,NA,112
"PUNJAB","MULTAN","MULTAN","JALALPUR PIRWALA","TEHSIL","OVERALL",104883,99364,80624,24259,28643,67561,365,1358,425,6531
"PUNJAB","MULTAN","MULTAN","JALALPUR PIRWALA","TEHSIL","RURAL",89879,84843,70956,18923,18739,63818,337,893,60,6032
"PUNJAB","MULTAN","MULTAN","JALALPUR PIRWALA","TEHSIL","URBAN",15004,14521,9668,5336,9904,3743,28,465,365,499
"PUNJAB","MULTAN","MULTAN","MULTAN CITY","TEHSIL","OVERALL",416791,411652,342195,74596,55743,296631,1063,56172,2038,5144
"PUNJAB","MULTAN","MULTAN","MULTAN CITY","TEHSIL","RURAL",63726,62733,56318,7408,11584,45159,235,5671,129,948
"PUNJAB","MULTAN","MULTAN","MULTAN CITY","TEHSIL","URBAN",353065,348919,285877,67188,44159,251472,828,50501,1909,4196
"PUNJAB","MULTAN","MULTAN","MULTAN SADDAR","TEHSIL","OVERALL",250073,245692,220010,30063,38356,190105,638,16128,469,4377
"PUNJAB","MULTAN","MULTAN","MULTAN SADDAR","TEHSIL","RURAL",235016,231184,212152,22864,35930,184329,627,9908,395,3827
"PUNJAB","MULTAN","MULTAN","MULTAN SADDAR","TEHSIL","URBAN",15057,14508,7858,7199,2426,5776,11,6220,74,550
"PUNJAB","MULTAN","MULTAN","SHUJABAD","TEHSIL","OVERALL",114645,111016,92102,22543,19000,77625,463,13153,63,4341
"PUNJAB","MULTAN","MULTAN","SHUJABAD","TEHSIL","RURAL",88127,85141,70194,17933,16871,57758,420,9339,44,3695
"PUNJAB","MULTAN","MULTAN","SHUJABAD","TEHSIL","URBAN",26518,25875,21908,4610,2129,19867,43,3814,19,646
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","ALIPUR","TEHSIL","OVERALL",110102,108188,102126,7976,35908,69411,305,1722,33,2723
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","ALIPUR","TEHSIL","RURAL",84074,82302,77945,6129,30024,50627,254,578,11,2580
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","ALIPUR","TEHSIL","URBAN",26028,25886,24181,1847,5884,18784,51,1144,22,143
NA,NA,"MUZAFFARGARH","CHOWK SARWAR SHAHEED","TEHSIL","OVERALL",66170,65718,58643,7527,22390,41966,108,761,21,924
NA,NA,"MUZAFFARGARH","CHOWK SARWAR SHAHEED","TEHSIL","RURAL",55566,55168,49409,6157,20957,33817,84,111,3,594
NA,NA,"MUZAFFARGARH","CHOWK SARWAR SHAHEED","TEHSIL","URBAN",10604,10550,9234,1370,1433,8149,24,650,18,330
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","JATOI","TEHSIL","OVERALL",137645,135638,134766,2879,57795,77372,172,230,106,1970
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","JATOI","TEHSIL","RURAL",101586,100157,99259,2327,42695,57176,143,77,100,1395
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","JATOI","TEHSIL","URBAN",36059,35481,35507,552,15100,20196,29,153,6,575
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","KOT ADDU","TEHSIL","OVERALL",185342,184627,183007,2335,85719,98373,179,347,22,702
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","KOT ADDU","TEHSIL","RURAL",146836,146208,144884,1952,73300,72557,142,215,7,615
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","KOT ADDU","TEHSIL","URBAN",38506,38419,38123,383,12419,25816,37,132,15,87
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","MUZAFFARGARH","TEHSIL","OVERALL",305179,301866,277759,27420,162539,129829,439,8543,133,3696
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","MUZAFFARGARH","TEHSIL","RURAL",264551,261549,244242,20309,148275,109695,380,3092,53,3056
"PUNJAB","DERA GHAZI KHAN","MUZAFFARGARH","MUZAFFARGARH","TEHSIL","URBAN",40628,40317,33517,7111,14264,20134,59,5451,80,640
"PUNJAB","LAHORE","NANKANA SAHIB","NANKANA SAHIB","TEHSIL","OVERALL",160419,150374,58869,101550,20012,87706,297,34198,975,17231
"PUNJAB","LAHORE","NANKANA SAHIB","NANKANA SAHIB","TEHSIL","RURAL",139908,134530,55352,84556,19040,82968,280,28394,889,8337
"PUNJAB","LAHORE","NANKANA SAHIB","NANKANA SAHIB","TEHSIL","URBAN",20511,15844,3517,16994,972,4738,17,5804,86,8894
"PUNJAB","LAHORE","NANKANA SAHIB","SANGLA HILL","TEHSIL","OVERALL",41181,40093,11904,29277,5954,32643,113,975,34,1462
"PUNJAB","LAHORE","NANKANA SAHIB","SANGLA HILL","TEHSIL","RURAL",25087,24951,9015,16072,3433,20734,55,669,4,192
"PUNJAB","LAHORE","NANKANA SAHIB","SANGLA HILL","TEHSIL","URBAN",16094,15142,2889,13205,2521,11909,58,306,30,1270
"PUNJAB","LAHORE","NANKANA SAHIB","SHAH KOT","TEHSIL","OVERALL",45356,37840,10101,35255,13585,11046,231,11891,139,8464
"PUNJAB","LAHORE","NANKANA SAHIB","SHAH KOT","TEHSIL","RURAL",31174,26221,8386,22788,10824,8800,189,6002,129,5230
"PUNJAB","LAHORE","NANKANA SAHIB","SHAH KOT","TEHSIL","URBAN",14182,11619,1715,12467,2761,2246,42,5889,10,3234
"PUNJAB","GUJRANWALA","NAROWAL","NAROWAL","TEHSIL","OVERALL",100371,98971,72990,27381,13616,75072,203,10064,18,1398
"PUNJAB","GUJRANWALA","NAROWAL","NAROWAL","TEHSIL","RURAL",73856,72546,50850,23006,7635,56699,162,8038,14,1308
"PUNJAB","GUJRANWALA","NAROWAL","NAROWAL","TEHSIL","URBAN",26515,26425,22140,4375,5981,18373,41,2026,4,90
"PUNJAB","GUJRANWALA","NAROWAL","SHAKARGARH","TEHSIL","OVERALL",108734,107613,105535,3199,9796,96696,355,763,11,1113
"PUNJAB","GUJRANWALA","NAROWAL","SHAKARGARH","TEHSIL","RURAL",89118,88262,86676,2442,8924,78657,260,418,9,850
"PUNJAB","GUJRANWALA","NAROWAL","SHAKARGARH","TEHSIL","URBAN",19616,19351,18859,757,872,18039,95,345,2,263
"PUNJAB","GUJRANWALA","NAROWAL","ZAFARWAL","TEHSIL","OVERALL",72431,71627,61807,10624,8066,60685,239,2637,4,800
"PUNJAB","GUJRANWALA","NAROWAL","ZAFARWAL","TEHSIL","RURAL",64256,63489,54033,10223,7915,52936,228,2411,3,763
"PUNJAB","GUJRANWALA","NAROWAL","ZAFARWAL","TEHSIL","URBAN",8175,8138,7774,401,151,7749,11,226,1,37
"PUNJAB","SAHIWAL","OKARA","DEPALPUR","TEHSIL","OVERALL",254479,248491,207463,47016,24019,207293,2038,13896,703,6530
"PUNJAB","SAHIWAL","OKARA","DEPALPUR","TEHSIL","RURAL",179234,174809,143811,35423,16540,148630,1825,7491,103,4645
"PUNJAB","SAHIWAL","OKARA","DEPALPUR","TEHSIL","URBAN",75245,73682,63652,11593,7479,58663,213,6405,600,1885
"PUNJAB","SAHIWAL","OKARA","OKARA","TEHSIL","OVERALL",216075,213157,158537,57538,24813,147787,489,38056,126,4804
"PUNJAB","SAHIWAL","OKARA","OKARA","TEHSIL","RURAL",117278,115432,92418,24860,16378,85819,216,12843,45,1977
"PUNJAB","SAHIWAL","OKARA","OKARA","TEHSIL","URBAN",98797,97725,66119,32678,8435,61968,273,25213,81,2827
"PUNJAB","SAHIWAL","OKARA","RENALA KHURD","TEHSIL","OVERALL",79170,77457,49744,29426,18177,51984,234,6847,21,1907
"PUNJAB","SAHIWAL","OKARA","RENALA KHURD","TEHSIL","RURAL",64134,62514,37466,26668,17510,39907,202,4692,16,1807
"PUNJAB","SAHIWAL","OKARA","RENALA KHURD","TEHSIL","URBAN",15036,14943,12278,2758,667,12077,32,2155,5,100
"PUNJAB","SAHIWAL","PAKPATTAN","ARIF WALA","TEHSIL","OVERALL",160886,154793,127151,33735,28176,113525,1100,11717,80,6288
"PUNJAB","SAHIWAL","PAKPATTAN","ARIF WALA","TEHSIL","RURAL",127151,121855,101739,25412,13319,98286,1056,9138,62,5290
"PUNJAB","SAHIWAL","PAKPATTAN","ARIF WALA","TEHSIL","URBAN",33735,32938,25412,8323,14857,15239,44,2579,18,998
"PUNJAB","SAHIWAL","PAKPATTAN","PAKPATTAN","TEHSIL","OVERALL",183660,175984,161478,22182,24911,146881,1539,2175,120,8034
"PUNJAB","SAHIWAL","PAKPATTAN","PAKPATTAN","TEHSIL","RURAL",140265,134270,123313,16952,14047,117421,1389,1277,105,6026
"PUNJAB","SAHIWAL","PAKPATTAN","PAKPATTAN","TEHSIL","URBAN",43395,41714,38165,5230,10864,29460,150,898,15,2008
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","KHANPUR","TEHSIL","OVERALL",170828,166365,138510,32318,61593,92153,477,11782,268,4555
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","KHANPUR","TEHSIL","RURAL",122933,118899,99116,23817,49436,63697,394,5091,200,4115
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","KHANPUR","TEHSIL","URBAN",47895,47466,39394,8501,12157,28456,83,6691,68,440
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","LIAQUAT PUR","TEHSIL","OVERALL",177831,172048,134089,43742,81054,81765,688,7876,225,6223
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","LIAQUAT PUR","TEHSIL","RURAL",162235,156807,125039,37196,74846,77196,675,3459,203,5856
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","LIAQUAT PUR","TEHSIL","URBAN",15596,15241,9050,6546,6208,4569,13,4417,22,367
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","RAHIM YAR KHAN","TEHSIL","OVERALL",266856,260144,166505,100351,77336,136558,650,35107,3142,14063
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","RAHIM YAR KHAN","TEHSIL","RURAL",172658,168572,130517,42141,61849,98321,486,7394,147,4461
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","RAHIM YAR KHAN","TEHSIL","URBAN",94198,91572,35988,58210,15487,38237,164,27713,2995,9602
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","SADIQABAD","TEHSIL","OVERALL",211427,206384,131791,79636,62215,110255,892,21324,2977,13764
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","SADIQABAD","TEHSIL","RURAL",159256,156085,116387,42869,52705,90882,740,7078,927,6924
"PUNJAB","BAHAWALPUR","RAHIM YAR KHAN","SADIQABAD","TEHSIL","URBAN",52171,50299,15404,36767,9510,19373,152,14246,2050,6840
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","DE-EXCLUDED_AREA","OVERALL",6438,890,156,6282,156,680,391,NA,9,5202
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","DE-EXCLUDED_AREA","RURAL",6438,890,156,6282,156,680,391,NA,9,5202
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","DE-EXCLUDED_AREA","URBAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","JAMPUR","TEHSIL","OVERALL",150958,135396,112520,38438,62052,70882,3444,363,569,13648
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","JAMPUR","TEHSIL","RURAL",105245,92469,73658,31587,47012,44203,2847,43,400,10740
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","JAMPUR","TEHSIL","URBAN",45713,42927,38862,6851,15040,26679,597,320,169,2908
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","TEHSIL","OVERALL",129625,120733,112566,17059,44779,73476,932,723,1485,8230
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","TEHSIL","RURAL",81728,73269,67352,14376,29195,42740,833,222,930,7808
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","RAJANPUR","TEHSIL","URBAN",47897,47464,45214,2683,15584,30736,99,501,555,422
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","ROJHAN","TEHSIL","OVERALL",66995,60762,46096,20899,36637,22497,409,655,321,6476
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","ROJHAN","TEHSIL","RURAL",64094,58915,43965,20129,35241,22411,408,590,300,5144
"PUNJAB","DERA GHAZI KHAN","RAJANPUR","ROJHAN","TEHSIL","URBAN",2901,1847,2131,770,1396,86,1,65,21,1332
"PUNJAB","RAWALPINDI","RAWALPINDI","GUJAR KHAN","TEHSIL","OVERALL",130608,124573,103008,27600,12958,91447,20217,740,62,5184
"PUNJAB","RAWALPINDI","RAWALPINDI","GUJAR KHAN","TEHSIL","RURAL",109488,104444,85974,23514,8400,77205,19427,222,33,4201
"PUNJAB","RAWALPINDI","RAWALPINDI","GUJAR KHAN","TEHSIL","URBAN",21120,20129,17034,4086,4558,14242,790,518,29,983
"PUNJAB","RAWALPINDI","RAWALPINDI","KAHUTA","TEHSIL","OVERALL",43648,38343,27870,15778,5806,26806,6795,138,18,4085
"PUNJAB","RAWALPINDI","RAWALPINDI","KAHUTA","TEHSIL","RURAL",29920,25140,16249,13671,5072,15386,6129,5,10,3318
"PUNJAB","RAWALPINDI","RAWALPINDI","KAHUTA","TEHSIL","URBAN",13728,13203,11621,2107,734,11420,666,133,8,767
NA,NA,"RAWALPINDI","KALLAR SAYADDAN","TEHSIL","OVERALL",41620,38447,27914,13706,2766,25640,10504,181,36,2493
NA,NA,"RAWALPINDI","KALLAR SAYADDAN","TEHSIL","RURAL",31447,29386,21191,10256,1555,19897,8495,101,26,1373
NA,NA,"RAWALPINDI","KALLAR SAYADDAN","TEHSIL","URBAN",10173,9061,6723,3450,1211,5743,2009,80,10,1120
"PUNJAB","RAWALPINDI","RAWALPINDI","KOTLI SATTIAN","TEHSIL","OVERALL",20907,9141,4002,16905,6690,1845,1224,2,5,11141
"PUNJAB","RAWALPINDI","RAWALPINDI","KOTLI SATTIAN","TEHSIL","RURAL",16637,6650,3067,13570,4823,1436,994,2,5,9377
"PUNJAB","RAWALPINDI","RAWALPINDI","KOTLI SATTIAN","TEHSIL","URBAN",4270,2491,935,3335,1867,409,230,NA,NA,1764
"PUNJAB","RAWALPINDI","RAWALPINDI","MURREE","TEHSIL","OVERALL",45280,16716,9322,35958,10356,4941,1802,332,33,27816
"PUNJAB","RAWALPINDI","RAWALPINDI","MURREE","TEHSIL","RURAL",41198,13485,8220,32978,8361,4076,1768,6,23,26964
"PUNJAB","RAWALPINDI","RAWALPINDI","MURREE","TEHSIL","URBAN",4082,3231,1102,2980,1995,865,34,326,10,852
"PUNJAB","RAWALPINDI","RAWALPINDI","RAWALPINDI","TEHSIL","OVERALL",589748,573439,321365,268383,221879,204896,21314,84598,6550,50511
"PUNJAB","RAWALPINDI","RAWALPINDI","RAWALPINDI","TEHSIL","RURAL",62208,59492,49631,12577,6437,44040,8550,599,46,2536
"PUNJAB","RAWALPINDI","RAWALPINDI","RAWALPINDI","TEHSIL","URBAN",527540,513947,271734,255806,215442,160856,12764,83999,6504,47975
"PUNJAB","RAWALPINDI","RAWALPINDI","TAXILA","TEHSIL","OVERALL",126189,124772,115045,11144,34884,84348,3343,2049,124,1441
"PUNJAB","RAWALPINDI","RAWALPINDI","TAXILA","TEHSIL","RURAL",34364,33402,29442,4922,6237,25136,1839,127,54,971
"PUNJAB","RAWALPINDI","RAWALPINDI","TAXILA","TEHSIL","URBAN",91825,91370,85603,6222,28647,59212,1504,1922,70,470
"PUNJAB","SAHIWAL","SAHIWAL","CHICHAWATNI","TEHSIL","OVERALL",176270,172370,111354,64916,20893,106869,350,42974,66,5118
"PUNJAB","SAHIWAL","SAHIWAL","CHICHAWATNI","TEHSIL","RURAL",158484,154865,102332,56152,19215,98223,309,35905,43,4789
"PUNJAB","SAHIWAL","SAHIWAL","CHICHAWATNI","TEHSIL","URBAN",17786,17505,9022,8764,1678,8646,41,7069,23,329
"PUNJAB","SAHIWAL","SAHIWAL","SAHIWAL","TEHSIL","OVERALL",270336,265867,224446,45890,29294,206366,784,29053,257,4582
"PUNJAB","SAHIWAL","SAHIWAL","SAHIWAL","TEHSIL","RURAL",165964,162560,141085,24879,22051,128157,507,11821,38,3390
"PUNJAB","SAHIWAL","SAHIWAL","SAHIWAL","TEHSIL","URBAN",104372,103307,83361,21011,7243,78209,277,17232,219,1192
"PUNJAB","SARGODHA","SARGODHA","BHALWAL","TEHSIL","OVERALL",67654,66249,28463,39191,13420,34377,69,8842,269,10677
"PUNJAB","SARGODHA","SARGODHA","BHALWAL","TEHSIL","RURAL",41882,40827,25299,16583,11413,27632,52,1065,4,1716
"PUNJAB","SARGODHA","SARGODHA","BHALWAL","TEHSIL","URBAN",25772,25422,3164,22608,2007,6745,17,7777,265,8961
"PUNJAB","SARGODHA","SARGODHA","BHERA","TEHSIL","OVERALL",64910,59707,48713,16197,29803,26597,176,1381,80,6873
"PUNJAB","SARGODHA","SARGODHA","BHERA","TEHSIL","RURAL",45823,44679,38891,6932,24217,19955,82,256,63,1250
"PUNJAB","SARGODHA","SARGODHA","BHERA","TEHSIL","URBAN",19087,15028,9822,9265,5586,6642,94,1125,17,5623
"PUNJAB","SARGODHA","SARGODHA","KOT MOMIN","TEHSIL","OVERALL",79456,78491,58949,20507,37136,39155,168,874,20,2103
"PUNJAB","SARGODHA","SARGODHA","KOT MOMIN","TEHSIL","RURAL",69894,69056,55114,14780,32424,35910,161,537,14,848
"PUNJAB","SARGODHA","SARGODHA","KOT MOMIN","TEHSIL","URBAN",9562,9435,3835,5727,4712,3245,7,337,6,1255
"PUNJAB","SARGODHA","SARGODHA","SAHIWAL","TEHSIL","OVERALL",62790,62413,60177,2613,19553,42469,102,302,2,362
